protein,fiber_type,resistance,terbutaline
QRSL1,I,-0.17277318775300587,-0.028912745189754153
QRSL1,II,0.014563843731663084,0.6638829342316259
RAB10,I,0.05866231185998342,-0.07062340198326512
RAB10,II,-7.438895571993953e-4,-0.1281183824397815
RAB11B,I,0.40404283654683254,0.23827462915421302
RAB11B,II,-0.07353049263249556,0.08280642590009861
RAB12,I,-0.03592297128392526,-0.039876210051392066
RAB12,II,0.2681103099549933,-0.03508706364932257
RAB14,I,0.13191560740774758,-0.002319615303657694
RAB14,II,0.09740632220945233,0.15971421705053826
RAB18,I,0.1340371279379117,-0.5175005887563996
RAB18,II,-0.44074314761200323,-0.1850123445051222
RAB1B,I,0.09723888956145821,0.05433814875100915
RAB1B,II,0.14618531015349134,0.10079098084044613
RAB21,I,0.043967445577552056,0.053629928216176875
RAB21,II,0.09331235480331834,0.06853099246006893
RAB24,I,-0.08829102809474396,-0.15341334095302928
RAB24,II,-0.0037791914926688097,-0.08192609817938971
RAB2A,I,0.0456112463899258,0.19256741042294523
RAB2A,II,0.05436931152432334,0.09281884254513868
RAB35,I,-0.045409644141214844,0.04565388072862205
RAB35,II,0.10466963579017044,0.4023134064144153
RAB5A,I,0.374991345316023,0.45884596359790775
RAB5A,II,0.05569815664539246,0.31179406975092694
RAB5B,I,-0.05903146313858189,0.0744772647266867
RAB5B,II,0.02710517284551517,-0.04733179494784082
RAB5C,I,0.16084975582868477,0.013014735091674723
RAB5C,II,0.011740200679860636,0.13858213737539724
RAB6A,I,0.231924152224868,-0.06463478686834415
RAB6A,II,0.14917717786257123,-0.09276654576653742
RAB7A,I,0.03639904935443283,0.048554954137757525
RAB7A,II,-0.08418690920736327,-0.05009992665087711
RAB9A,I,-0.40480590661335875,0.6047520295263258
RAB9A,II,0.0063372881673766646,-0.22937570402764074
RABEP1,I,-0.01667880195171913,-0.03453725201585126
RABEP1,II,0.1588177043281387,0.18455934527193518
RABGGTA,I,0.020692402107335233,0.052577639642922946
RABGGTA,II,0.14759841199353207,-0.09620473126460831
RAC1,I,0.40844422411302617,0.16133608826796836
RAC1,II,0.2844255206516746,0.17030189378629665
RAD23A,I,-0.19532722628077842,-0.25139187857841117
RAD23A,II,-0.05752523997868608,0.08413156025104233
RAD23B,I,0.3668280820049968,-0.11477501134529557
RAD23B,II,-0.2574791804886507,0.09858758285244769
RALA,I,0.028908332015635807,0.16233320684748712
RALA,II,-0.08983621710449596,-0.02216304012390576
RALY,I,0.08806987438105425,0.04394464726259993
RALY,II,0.5127509529621818,0.14943313279887102
RAN,I,-0.09238718769175946,0.1829718664847026
RAN,II,0.16127786995607551,0.013319689617383279
RANBP1,I,0.2259661477670209,0.05222791975401419
RANBP1,II,0.18128381689604356,-0.010486935491597293
RANGAP1,I,0.24326670981577056,0.1215279670782965
RANGAP1,II,-0.4418034008515998,0.0312685789722834
RAP1A,I,0.24217372464369877,0.054956856049319214
RAP1A,II,0.16502537337290346,-0.005736841781845303
RAP2C,I,0.2372406032937608,0.04954132878418882
RAP2C,II,0.034705150362879245,-0.24115779053975112
RARS,I,0.10726109338194181,0.08995615017116261
RARS,II,0.24897956250122388,0.0787795181848141
RBBP7,I,0.3245720221644847,0.07363100381987692
RBBP7,II,0.2693992249362207,0.09875295802429933
RBKS,I,-0.26998235878373805,-0.035337055944411125
RBKS,II,-0.0036496960440515203,-0.1392643089511226
RBM3,I,-0.1014146804388759,-0.36623676708020886
RBM3,II,-0.35146434363949625,-0.024374640352593513
RBM38,I,0.13469851274524938,-0.05853409280842898
RBM38,II,-0.008061791364889492,-0.02732067025110254
RBM8A,I,0.23955136228279628,0.08174371509103281
RBM8A,II,-0.014214094092219595,0.10060712205310712
RBMX,I,0.27248779315294314,0.19899639663117286
RBMX,II,-0.012164139768972682,0.04773817194458877
RBP1,I,0.9983772729075234,0.3271726748921328
RBP1,II,0.1352361538474831,0.5203627872053627
RBP4,I,0.17063591643231873,-0.04891248173548695
RBP4,II,0.18084785702552164,0.0563917831909199
RCN1,I,0.058021995390514745,0.08755786874640724
RCN1,II,0.25166794756962196,0.1974811703969892
RCN2,I,0.2205575718107615,0.05230243936321562
RCN2,II,-0.08410198131319757,0.13552434091537968
RCSD1,I,NA,0.35544500378008426
RCSD1,II,0.230296479948346,-0.027788875638793377
RDH13,I,-0.21245400403010098,-0.05178907219397466
RDH13,II,-0.27473898967909083,-0.2417763938271431
RDH14,I,-0.14633486891199574,0.39244982448300264
RDH14,II,0.06843115359096963,-0.06017452940129046
RDX,I,-0.12689123496740023,0.017340259842081505
RDX,II,0.029659864097860034,-0.03798801997319767
REEP5,I,0.13298866582316649,0.19617438016474317
REEP5,II,0.338566568388891,0.13556088217597795
RGN,I,0.018946210988632473,0.1515115020097817
RGN,II,-0.04582200100443382,-0.7322522480600759
RHOA,I,0.23772516698238505,0.01578203192222597
RHOA,II,0.02888931514139159,0.046698793310307206
RHOG,I,0.9171818025660462,-0.0208476739371845
RHOG,II,0.49552533650476693,NA
RIC8A,I,-0.22091875322166432,0.11482808064925809
RIC8A,II,-0.08772983289942005,-0.07350402407347739
RMDN1,I,-0.0562338385264101,-0.0940086363715715
RMDN1,II,0.07592945949973395,-0.188778800444615
RNF114,I,-0.3152156271690701,-0.03536392787323312
RNF114,II,0.09180342098813288,0.1252712458134179
RNH1,I,0.20754115022285294,0.16205585823234478
RNH1,II,0.08470201415549394,0.028586418321323286
RNPEP,I,0.0058833111492755386,0.2450278186660648
RNPEP,II,0.3117158952033826,-0.019501836899605607
RPA2,I,0.030595661898368678,0.008231430742317988
RPA2,II,0.10045844538980742,0.12752235984714577
RPA3,I,0.039186166506838864,0.2911653794093999
RPA3,II,0.19149876708423466,0.18096303558713556
RPL10,I,0.4663917123097089,0.0905802084176625
RPL10,II,0.14852621170656555,0.05495019337218802
RPL10A,I,0.2022629853129764,-0.13970927735168268
RPL10A,II,-0.275892369934466,-0.16274114474279675
RPL11,I,0.21934222344991966,0.2433565221321576
RPL11,II,0.2085027151149037,0.08780195105214395
RPL12,I,0.5611612915874559,0.3400170700268378
RPL12,II,0.004304936792961511,0.11169324584969702
RPL13,I,0.3129968007507187,0.18552590106926084
RPL13,II,0.11946537697837756,0.06311144878336557
RPL13A,I,0.47646871600478874,0.18861882731465335
RPL13A,II,0.08495022691929702,0.12855371353737452
RPL15,I,0.33542909158369155,0.008645052554190312
RPL15,II,0.16023479126448703,0.13839167391914162
RPL17,I,1.2203324288559574,0.03726514299113202
RPL17,II,0.02720880405862447,0.12887619002717962
RPL18,I,0.3930049754409115,-0.11612425592654087
RPL18,II,0.027633138411981895,0.26636094308853125
RPL21,I,0.07257156914015746,0.44649421119515864
RPL21,II,0.08920301516657703,0.2649300065505275
RPL22,I,0.37345778582314537,0.29160936258380504
RPL22,II,0.43154882936009775,0.2191818840657017
RPL23A,I,0.49070465643465966,0.1544481108770559
RPL23A,II,-0.2648453083967901,0.07628506394553813
RPL24,I,0.4268186611814165,-0.061159264899972005
RPL24,II,0.010581556424191785,0.07892489917267238
RPL26L1,I,0.2541367415201294,0.3555575589374392
RPL26L1,II,0.13123703484813753,-0.004323995131729023
RPL27,I,0.5503193475236358,-0.11627664687327144
RPL27,II,-0.11122928891549466,0.11027386893946893
RPL27A,I,0.17713072755889034,0.3416489930306221
RPL27A,II,0.24923088005751076,0.10940584335790433
RPL28,I,0.4928724062852856,0.44143690595919566
RPL28,II,-0.46250470271114885,0.1618468667395422
RPL30,I,0.8051914963181956,-0.19499466933554763
RPL30,II,0.34181653199421236,-0.5471614676875323
RPL31,I,0.3547680770205933,0.03713370295374738
RPL31,II,0.01627583892176432,0.10988889243935744
RPL35,I,-0.1772580813076979,0.35790108233018714
RPL35,II,0.25112649685091104,0.5332198078950954
RPL35A,I,0.026223807742423944,0.6234853858513036
RPL35A,II,-0.5022760348819408,0.1352635241352022
RPL38,I,-0.25235650151571853,0.33224728045368374
RPL38,II,0.03454525049921564,-0.21169784752810306
RPL3L,I,-0.2988666658611159,-0.8561894427890705
RPL3L,II,0.21420469570945544,0.12804848374318406
RPL5,I,0.23795011167170546,0.1304205125965474
RPL5,II,0.10659942492185204,0.1287670986068147
RPL6,I,0.12580948072585635,-0.03654434871948549
RPL6,II,0.030827426543642567,0.09465010181622846
RPL7,I,0.26024193438084203,0.03150864768035884
RPL7,II,0.09875578142971264,0.18078821499479072
RPL7A,I,0.26462595347071094,-0.039255054657806585
RPL7A,II,-0.12291082330365066,0.14850177704437342
RPL8,I,0.3177099633034827,0.12036186293563259
RPL8,II,0.2270560145042501,-0.10192586518127555
RPL9,I,0.18773562388576132,0.23924667785353881
RPL9,II,0.03651367557272933,0.045791098296815165
RPLP0,I,0.2424079563272389,0.24638770542908356
RPLP0,II,0.12333810554576385,0.07483013530489672
RPLP1,I,0.3350987019784148,-0.020812355038675588
RPLP1,II,-0.0559991093135328,0.2650528941231725
RPLP2,I,0.6953907247497624,0.023121635779102253
RPLP2,II,-0.040516096273402136,0.14803797727197013
RPN1,I,0.2274236466524651,0.08868277332136547
RPN1,II,0.0919428794925441,5.933956241167179e-4
RPS10,I,0.22753151105680988,0.3003696552482822
RPS10,II,-0.0387575599771115,0.2821979647829602
RPS12,I,0.22499923623477538,0.12976835124985564
RPS12,II,0.020266164707278822,0.034841750846043684
RPS13,I,0.5664994853060592,0.31229073287947123
RPS13,II,-0.6293798060697462,0.6896806965808231
RPS14,I,0.21987498162533012,0.2285282177979307
RPS14,II,0.13743077211786825,0.08673912389214215
RPS16,I,0.27477890292699264,0.07712686312028151
RPS16,II,0.13596598155070305,0.06004847156825314
RPS17,I,0.5187371657213413,0.013590489929769977
RPS17,II,0.012069821760118948,-0.052842550181962857
RPS18,I,0.7443154837850743,0.3142771210112384
RPS18,II,0.14415581308813086,0.1868393950559223
RPS19,I,0.27609336231533455,0.5267387821208015
RPS19,II,-0.10616493410653849,0.15448124800948518
RPS2,I,0.27700695334371134,0.1318138838479947
RPS2,II,-0.18502610884436013,0.001604115081554595
RPS20,I,0.3286189342946764,0.27904647021329865
RPS20,II,0.19809961869417214,0.22047170870794228
RPS21,I,0.5520416695930204,0.05426887578740856
RPS21,II,-0.1419476044494934,0.08510418375448363
RPS23,I,0.11141121364864885,0.21951368183356917
RPS23,II,-0.1888336516249429,0.11662272134206964
RPS24,I,0.39029404697641973,0.06046819306093179
RPS24,II,-0.05326481707984979,-0.015403866121056264
RPS25,I,0.5011622666649382,0.15873933834645454
RPS25,II,0.10667816173565181,0.11825126814521496
RPS27,I,0.4156504916726921,-0.044280489940426
RPS27,II,-0.2474002839209619,0.15901294411741343
RPS27A,I,0.12282990670043249,0.11735363720200673
RPS27A,II,0.06680681870870386,0.072616551314308
RPS27L,I,0.421966202339484,0.12357878369905141
RPS27L,II,0.09270286089903967,0.00114265978730419
RPS28,I,0.49186823387485795,-0.031308972562123734
RPS28,II,-0.2187197067466795,0.2470222285924447
RPS3,I,0.23045702610893595,0.1204067290711819
RPS3,II,0.22535648575545708,0.17219436288056622
RPS3A,I,0.6013941047374333,0.0206723657877826
RPS3A,II,0.3816380429977333,0.21521397608989012
RPS4X,I,0.32113042737790665,0.26610367045927374
RPS4X,II,0.1489131602989795,0.33111985437201225
RPS5,I,0.07709121569013426,0.09259173978082445
RPS5,II,-0.26347845514086793,0.47507531120110036
RPS6,I,0.43062114192289286,0.09899282380117473
RPS6,II,-0.036193750115435463,0.09967098516981965
RPS6KA3,I,-0.0040207021692843115,-0.012786166867368519
RPS6KA3,II,-0.2849277500981724,0.021568474955868815
RPS8,I,0.42644045810510434,0.026737659599057214
RPS8,II,0.11699446388003465,0.07491918060228449
RPSA,I,0.22299452955646512,0.14573589970446918
RPSA,II,0.06498073367497725,0.02082150407900807
RRAD,I,0.006924745531395615,0.5389513420087434
RRAD,II,0.3638747312550429,0.5710583879069782
RRAS,I,-0.22555614579715724,0.2027099457088937
RRAS,II,0.3951469689597127,-7.796995681830232e-4
RSU1,I,0.10908650355780201,-0.18126178830807554
RSU1,II,-0.32071321909413775,0.24813005223631412
RTCA,I,-0.14612994353352654,-0.06624462446445675
RTCA,II,0.03391121069168029,-0.24794249584287562
RTCB,I,0.12662780282271033,0.0723972721868326
RTCB,II,0.17237007533232096,0.12202401511662157
RTN2,I,-0.26882859900040856,0.04232290379908713
RTN2,II,-0.1270442719195477,0.0032590932885849058
RTN3,I,0.39245607750840455,0.39207967979034447
RTN3,II,0.22585207813166833,0.30140086724587684
RTN4,I,-0.04903316064547474,-0.12750117187878537
RTN4,II,-0.038904029661026795,-0.19936227305976809
RTN4IP1,I,-0.2745171929445086,-0.06092920226064426
RTN4IP1,II,-0.12726617325984302,-0.22188269785266726
RUVBL1,I,0.08407660750683073,0.250055281162017
RUVBL1,II,0.18952778466805742,0.2174937904234794
RUVBL2,I,0.08797983475666651,0.18172464952221468
RUVBL2,II,0.11167801877486605,0.31040748497210197
RWDD1,I,0.21448965834439424,0.09082748605006809
RWDD1,II,0.24778817616396265,0.07851568236798186
RYR1,I,-0.11655885289625724,-0.06421383913675144
RYR1,II,-0.2577271613048697,-0.09380119881669276
S100A1,I,-0.14215367455995828,0.021384972239327355
S100A1,II,-0.13450682646720935,0.15093936389989274
S100A10,I,0.3532060359232541,-0.0407345052417435
S100A10,II,0.33595174746278356,0.11939720382486622
S100A11,I,1.281797482910944,0.06521559223357866
S100A11,II,-0.31978181340695166,0.36302273360037624
S100A13,I,0.8338284866858504,1.0064150642201317
S100A13,II,0.9640954498268008,1.0609923133510675
S100A16,I,1.0017158882952668,0.04571937679395733
S100A16,II,-0.18768874975148941,0.38203640139218553
S100A4,I,0.8490947468631447,0.09577918700243132
S100A4,II,0.6394196905163603,0.31287657742467045
S100A7,I,0.6009431073219381,-0.0704604319898405
S100A7,II,-0.7101222344423863,-0.41635966359943416
S100A8,I,1.110511049175715,-0.05838426115548036
S100A8,II,-1.0849825095220271,-0.06259277922578699
S100A9,I,0.6965009479036368,-0.10677006355829541
S100A9,II,-1.0647781258275644,-0.12845776999588873
SAMM50,I,-0.3590555649515065,-0.25710647512817036
SAMM50,II,-0.2058829124348993,-0.13411082594546522
SAR1A,I,0.06804954888766979,0.2650334760403854
SAR1A,II,0.10713527681165136,-0.0163124556771459
SAR1B,I,-0.11220977329034046,-0.04800893103846335
SAR1B,II,-0.20518310677086204,-0.31249715754439356
SARNP,I,0.007373899019388627,0.2916595742782751
SARNP,II,0.22039104074741434,-0.05575507571656072
SARS,I,0.3723011570008981,0.08225760722535333
SARS,II,0.2642189878237198,0.12990629355512118
SARS2,I,-0.21945486644754375,0.07161683602586735
SARS2,II,0.23589630772402664,-0.11381960467339844
SBDS,I,-0.033559737801464706,0.02940598748748121
SBDS,II,0.03208142465991859,0.07060095194690168
SCAMP3,I,-0.027382104908436337,-0.09645049768806793
SCAMP3,II,0.27694791741939095,0.021602368652080806
SCARB2,I,-0.2777740692023326,-0.33983190363845794
SCARB2,II,-0.12084493151281417,0.1967676125086649
SCCPDH,I,0.20638503129896055,-0.11969074250765181
SCCPDH,II,0.1293044291498419,0.010855573702814264
SCFD1,I,0.034316889709570475,0.0871111771523852
SCFD1,II,0.2695916127087088,0.005637824897560151
SCFD2,I,0.14230796321354536,0.16430445452528275
SCFD2,II,0.01268418639046942,0.455503560807494
SCO1,I,-0.2173966762422635,-0.09179081186882475
SCO1,II,-0.06602905874466414,-0.20446970649117668
SCP2,I,-0.11968328730110755,-0.0742803553804186
SCP2,II,0.04856381573746393,-0.22859176363391645
SCPEP1,I,0.21088294747654704,-0.12629796904319632
SCPEP1,II,0.2343104069649442,-0.6059057317427001
SCRN2,I,0.2076261292964008,0.010417079234775528
SCRN2,II,0.22126512005131338,0.21917485904501458
SCRN3,I,-0.14721364796173145,-0.056254809592727446
SCRN3,II,-0.10953216000603527,-0.14313525210243108
SDHA,I,-0.23979085748852264,-0.17508116683710748
SDHA,II,-0.03719162099959994,-0.2768440878889756
SDHB,I,-0.35970973259732375,-0.16725436372984795
SDHB,II,-0.06372165152352771,-0.25225022940335595
SDPR,I,-0.17370859363757468,-0.08080842354165482
SDPR,II,0.0711460528410568,-0.16917202860399572
SDR39U1,I,-0.6745297852510163,-0.18867179544591378
SDR39U1,II,-0.23385121363223949,-0.17669639997891728
SEC22B,I,0.22185034731437117,0.09274159718464393
SEC22B,II,0.22808179506033732,0.3136653649955349
SEC23A,I,0.15386004562792494,0.11371492432265658
SEC23A,II,0.1717158338146918,0.2255680801182097
SEC24C,I,0.2484240761740022,-0.09279320662267132
SEC24C,II,0.03366627923890397,0.15475775651155876
SEC31A,I,0.41264961379739645,0.13396256880549182
SEC31A,II,0.23455355236695352,0.15818750131104928
SEC61B,I,-0.013877987841313808,0.40706156185338394
SEC61B,II,0.2777180506047251,0.33642753440895357
SELENBP1,I,-0.36716576109840865,0.04759125410904593
SELENBP1,II,-0.22025384326756736,-0.11597640086202077
SEP11,I,0.19501002202422324,0.005978959047164329
SEP11,II,-0.22661792047690277,0.09146633973136709
SEP15,I,0.11372324971175425,-0.05476278549696381
SEP15,II,-0.15554670752208746,0.045358247139353956
SEPHS1,I,0.41878526267593663,-0.11844380746717965
SEPHS1,II,-0.2355652158733781,-0.08950310161172521
SEPHS2,I,0.12148744633861892,0.25561001940646205
SEPHS2,II,0.009715284840245308,0.11607222976096843
SEPT2,I,0.09922364229554173,0.0766183349154734
SEPT2,II,0.2312827684663965,0.20499534213881473
SEPT7,I,0.31406840181756074,0.09847446960071064
SEPT7,II,0.37554824593827996,0.4089149388322923
SERBP1,I,0.11403132112191271,-0.16160002685228855
SERBP1,II,0.0892965211499408,-0.16616879609954557
SERPINA1,I,0.26325195762545456,0.009265952079531395
SERPINA1,II,0.4446409650562684,0.04567345450859565
SERPINA3,I,0.16829725475878426,-0.05722829199820435
SERPINA3,II,0.3277413891186294,0.035377739365439975
SERPINA4,I,0.08222185225002906,0.17313710078399255
SERPINA4,II,0.4600293929538419,0.04557529805327705
SERPINA7,I,0.40753262622462494,-0.05642417085976102
SERPINA7,II,0.556589432709035,0.36279374047004237
SERPINB1,I,0.599808634693969,0.3941317424407902
SERPINB1,II,0.24535805502095465,0.41654689398859607
SERPINB3,I,0.728827800266826,-0.227787310669499
SERPINB3,II,-1.6759226340140945,-0.4482845147740666
SERPINB6,I,-0.08872422457570092,0.11012401461196056
SERPINB6,II,0.14749002349097196,0.04549632493661256
SERPINC1,I,0.24459029820923206,-0.14789014268519046
SERPINC1,II,0.23305632223202766,-0.15169424784862962
SERPIND1,I,-0.15638535930320582,-0.03531755051079084
SERPIND1,II,0.14307853202007514,0.009451959160151525
SERPINF1,I,0.26701824062237406,0.09372022909092993
SERPINF1,II,0.294261680204738,0.039930570475840955
SERPING1,I,0.3379683395876586,-0.022482843123351078
SERPING1,II,0.5704041004490596,0.1654360641147529
SERPINH1,I,0.9003326000327218,0.27258337819706024
SERPINH1,II,0.38996639894413077,0.3971683380935109
SESN1,I,-0.15980030161036599,-0.20209746784502172
SESN1,II,-0.05989283293096315,-0.2866502556526089
SET,I,0.49619222108559313,0.06350506324887917
SET,II,-0.019566100727716806,0.11307775389377255
SETD3,I,-0.03681787813144791,0.04371886387707491
SETD3,II,0.3929912223569266,-0.1366618975086662
SETD7,I,0.2719066202824865,0.061487484209886714
SETD7,II,0.05883424366659318,0.23695014550931562
SFPQ,I,0.32834919561126313,0.19118506692638088
SFPQ,II,0.11620082239391194,0.24083619905057022
SFXN1,I,0.19843412963198967,-0.11517044060443861
SFXN1,II,0.1420315605664686,-0.24021363829922038
SGCA,I,-0.170650115788281,0.050493588930823424
SGCA,II,-0.08549140002772093,-0.07629568529409021
SGCB,I,-0.16007241353559085,-0.07448574429893284
SGCB,II,-0.11806014425852829,-0.030671954071285423
SGCD,I,-0.412705157451789,0.02909443859086599
SGCD,II,0.023127888048121603,-0.0306537338288743
SGCG,I,-0.14981963039803375,-0.11650020515170076
SGCG,II,-0.1377924183772572,-0.08632243770760588
SGTA,I,-0.07026791588625057,-0.18270906574386978
SGTA,II,0.04277874417362271,-0.20287695252282534
SH3BGR,I,-0.17405793949545156,-0.1379796227154113
SH3BGR,II,-0.14883545463878556,-0.06768398740607247
SH3BGRL,I,0.7252531049596167,0.11004247034222114
SH3BGRL,II,0.2654114766463822,0.2702038194366274
SH3BGRL3,I,1.411045105033897,0.40683810241946805
SH3BGRL3,II,-0.36795417870408276,0.2969584941941326
SH3GLB1,I,-0.07460900084609838,0.17073951769952986
SH3GLB1,II,0.08915471439734635,4.8362415562778577e-4
SH3KBP1,I,-0.21530955516963196,0.04702763343824703
SH3KBP1,II,0.262234321660352,0.12156937282960367
SHMT1,I,0.02875282399137166,0.19488720373433688
SHMT1,II,0.03845980077713329,0.049801821816043645
SHMT2,I,-0.04008862551898039,0.12033823591376756
SHMT2,II,0.2990790335560187,0.028581539155396445
SHOC2,I,-0.5260055631825763,0.07775256107452648
SHOC2,II,0.06748595690475057,-0.15272476914760524
SIAE,I,-0.2867369484490417,-0.11287714723168943
SIAE,II,0.0025997225299716487,0.1598690392719282
SIRT2,I,-0.19572589853379568,0.04674769917146453
SIRT2,II,0.3002177143367096,-0.003125224583760497
SIRT3,I,-0.1853500490493895,-0.12237757332704714
SIRT3,II,-0.2644054666312079,-0.11988620268067887
SIRT5,I,-0.1561796377067099,-0.1259844716700009
SIRT5,II,0.22485980005420347,-0.1569688121900188
SKP1,I,0.20985843398128345,-0.017951454232229998
SKP1,II,-0.01334417501993479,0.17553215742409942
SLC16A1,I,-0.08940479825268761,-0.06854737926916325
SLC16A1,II,0.1335774474773681,-0.12088085196743477
SLC25A11,I,-0.17465493924471737,-0.21622939446004188
SLC25A11,II,-0.228481469620734,-0.2589375747459637
SLC25A12,I,-0.34364141023486106,-0.09089572769602391
SLC25A12,II,-0.2604680818717775,-0.2769171128618601
SLC25A20,I,-0.19389396173690798,-0.19107544257436881
SLC25A20,II,0.334281579458002,-0.19150711017817765
SLC25A3,I,-0.1969868494330958,-0.13744603047619572
SLC25A3,II,-0.020281830676832202,-0.2859814426393054
SLC25A4,I,-0.30080314516912565,-0.16600903020897506
SLC25A4,II,-0.17620533140514016,-0.3142761222219477
SLC25A6,I,0.18133029148617855,0.17979920574539765
SLC25A6,II,-0.04634589098891517,0.12573214614161562
SLC27A1,I,-0.2074737078552964,0.05265779268661032
SLC27A1,II,-0.05401309221054951,-0.029037160401118516
SLC2A1,I,-0.2844650016665729,-0.0939716812645223
SLC2A1,II,-0.12653934198917427,0.11742717879896958
SLC35A4,I,-0.15851161246123852,-0.014292482005279302
SLC35A4,II,NA,1.7753213287896763
SLC44A2,I,0.21412112881417172,-0.14568388275298333
SLC44A2,II,0.12885233994286072,-0.11454286395667168
SLC4A1,I,-0.6913601033462555,0.12869091160391272
SLC4A1,II,-0.1834478445730996,0.13596272374518525
SLC9A3R2,I,-0.36692192156443354,-0.13637315436772182
SLC9A3R2,II,0.07705823343029472,-0.181345567452607
SLIRP,I,-0.07114363681861237,0.04653798535514261
SLIRP,II,-0.3523314313962347,-0.21704094883883185
SLK,I,0.05541236072553701,0.12988990931504038
SLK,II,0.06106582782621674,0.04534540657915687
SLMAP,I,0.11512254652639216,0.09748287004690982
SLMAP,II,0.41005445025841647,0.18855731447886
SMIM20,I,-0.34540790391012116,-0.036300356106960655
SMIM20,II,-0.18567705077663765,-0.12899027407043887
SMPX,I,0.3960864741642605,-0.5135735473712196
SMPX,II,0.4973336130434911,-0.15847657419326078
SMTNL1,I,-0.14518291880897063,-0.2034199145640551
SMTNL1,II,-0.11793973771491828,-0.4876954851829057
SMTNL2,I,0.06592475910993022,0.2453001590385489
SMTNL2,II,0.3251460710714176,0.24069331340409036
SMU1,I,0.795553773983313,0.5373695203584689
SMU1,II,-0.30261735224263153,0.07914715146305831
SMYD1,I,-0.17898251346725985,-0.07962036081353698
SMYD1,II,0.02038746506083089,-0.061755040231105195
SMYD2,I,-0.0191935707636089,0.15268415674233182
SMYD2,II,-0.0938882594832604,0.011765826770150293
SNAP23,I,0.22671748977704484,0.19724537339092818
SNAP23,II,-0.009042186456493573,0.31131920744397074
SNAP29,I,0.36881245927265127,0.08620183841599185
SNAP29,II,0.014933638440809638,0.16479931963592565
SNCA,I,-0.5699362852081226,-0.1683883550343729
SNCA,II,-0.30251230352265746,0.11066646279467329
SND1,I,0.2891627807860712,0.08056810971113325
SND1,II,0.23483953336914287,0.24860730005007317
SNF8,I,-0.09754066830757477,0.04675514465409004
SNF8,II,0.21592455790886644,0.09400724912013751
SNRPB,I,0.09511829366083648,0.20498223331134666
SNRPB,II,0.16614616187033993,-0.02280238030405752
SNRPD3,I,0.3301108814580669,0.38355322373821255
SNRPD3,II,0.23811520149615792,0.20169989604656102
SNRPE,I,0.1622051909355507,0.309753410042342
SNRPE,II,-0.09662840830303006,0.20313033065249173
SNTA1,I,-0.41749143475231726,-0.10664313730432043
SNTA1,II,-0.0643180317535268,-0.2885629084850003
SNTB1,I,-0.09521994504287155,0.12778372548200997
SNTB1,II,-0.19951504283419963,0.09462119672216485
SNTB2,I,0.1821292647364139,0.2123175815499727
SNTB2,II,-0.008521031202432342,0.11289152342632088
SNX1,I,0.34797120460506026,-0.24353164186973605
SNX1,II,0.22868686526735416,0.3677132963109617
SNX12,I,-0.14988448648914718,-0.1414120749976718
SNX12,II,0.43847266994141343,-0.32892977944545443
SNX2,I,0.045821842285740697,0.23946217775108364
SNX2,II,0.12539468421599098,0.10489599608376787
SNX3,I,-0.028533075952921143,0.0709523615616994
SNX3,II,-0.05821791904703945,0.0686264286628755
SNX6,I,0.003382317450931834,0.34895262891490364
SNX6,II,-0.018503276501021126,0.4727204919192314
SNX9,I,0.17033828154607683,-0.00680160979373927
SNX9,II,0.138962130225885,0.24734563863926962
SOD1,I,-0.14502344234597178,0.06494149408451258
SOD1,II,-0.09580594918400065,-5.917564397890374e-4
SOD2,I,-0.27450648902225794,-0.11920599596483492
SOD2,II,-0.21323006817267798,-0.2341717870347697
SOD3,I,-0.1995111808901266,-0.31945389451804435
SOD3,II,-0.2234223544926932,-0.4978983613369106
SORBS1,I,-0.17078086703641812,-0.2523635779156637
SORBS1,II,-0.05534659934963204,-0.26904984809970295
SPAG7,I,-0.3663489263974175,-0.05437055385389806
SPAG7,II,-0.10266008600720967,-0.1406986515174514
SPAG9,I,0.2956257995383836,0.09009325666699712
SPAG9,II,-0.005859431576619453,0.13721601158263455
SPEG,I,-0.3343844672537809,-0.04204117100544503
SPEG,II,-0.1639820017964997,0.1259606326627125
SPG7,I,-0.3224061850437308,-0.09185741264954163
SPG7,II,-0.04189064626793271,-0.15098065018026338
SPPL2A,I,0.20879713002186204,0.03686526144278746
SPPL2A,II,0.2555081002917785,0.05710098954184304
SPR,I,-0.11756386905133707,0.022684922412282687
SPR,II,-0.16155806869501266,-0.14030753439384366
SPTA1,I,-0.6410235100765779,-0.0017846224653987374
SPTA1,II,-0.13314513173686482,0.21537233867881378
SPTAN1,I,0.3420484930265947,0.0938577914552562
SPTAN1,II,0.2544818112075904,0.21652414199565287
SPTB,I,-0.20992659929316457,0.03581048611430937
SPTB,II,0.0730670207951063,0.07272409004681579
SPTBN1,I,0.14503688083324537,0.14441864217856476
SPTBN1,II,0.2537381056838719,0.1716520602652826
SQRDL,I,-0.2886237595593176,0.07742415320967286
SQRDL,II,-0.019810717834361096,0.5619996413840287
SQSTM1,I,-0.21906927761936476,0.19767790947690678
SQSTM1,II,-0.029858340188428256,0.32178180674539775
SRI,I,0.11687122950165829,0.058778724435924655
SRI,II,0.16581174332431692,0.06428044008155472
SRL,I,-0.21330845090046324,0.061098009792382814
SRL,II,-0.0434355552405048,0.010564908457018518
SRM,I,0.486357208914055,0.43443287908092015
SRM,II,0.43250290591005075,-0.005779458718120307
